,count,hate_speech,offensive_language,neither,label,tweet
359,3,1,2,0,0, yall dumb ass niggas be so pressed to have hoes yall weak as fuck as fuck weed over hoes oreos too
360,3,0,3,0,0, i can turn yo bitch into a eaterrrrrrrrr
361,3,0,3,0,0, i dont trust dese hoes nikki told 51st where i stay at all my fans screen shot asap we finna come to chiraq and shoot sumn
362,3,0,3,0,0, 8220thunduh aye yall ima tryout for the bowling team frfr8221 tryouts passed tho no theres two more retard
363,3,0,3,0,0, now u got what u want bitch  enjoy it  now this is a crazy party i would love to attend
364,3,0,0,3,0, colored contacts in your eyesblinders on minecause i cant see you at all lmao
365,3,0,3,0,0,westt facts  only the dudes with hoes say they dont got hoes8221 austin12
366,3,0,3,0,0, im rea start smacking bitches period  bluffin at its best
367,3,0,3,0,0, lifes a bitch and then you die thats why we get high cause you neva know when youre gonna go my sister is perfect 
368,3,0,3,0,0, one of us is on drugs and its me but youre still wrong 128514  hahahahahahah im a bitch sometimes 
369,3,1,2,0,0, im feeling pretty fuckin ghetto smh
370,3,0,0,3,0,24  24  coleman2 swears im 1 man easily easily behind austin nip
371,3,0,3,0,0,jrock this is a true ride or die bitch 128175  what the fuck hahahahah
372,4,0,0,4,0, hgwells and charlie chaplin  history photography
373,3,0,3,0,0,jaylene all i see is brunos bitch ass on my twitter now wtf brunos all that she sees drake voice
374,3,0,3,0,0,garza thunduh im about to cool faggot chill tf is cool nigga
375,3,0,3,0,0,garza thunduh im so sure bitch frfr tf
376,3,0,3,0,0, twitter is not a source of news broadcast you fucking retards it is when nbc abc cnn fox etc are all keeping quiet
377,3,0,3,0,0, got a couple bitches saying they know me but i8217ma let the money talk for me 128526128076 and im like wwyd
378,3,0,3,0,0, grudges are for weirdosand bitches
379,3,1,0,2,0, i told mariam to but cigarettes for her birthdayyou also called me trash rn
380,3,0,0,3,0,  brownies tonight what kind
381,3,0,3,0,0, no text back i dont give a fuck ill text another bitch damn someone is hurt lol
382,6,1,5,0,0,iongi ummmmmm okay  you got hoes from left to right 128514128514 do yah thang
383,3,0,3,0,0, using ymxb to find the slope of that ass
384,3,0,0,3,0, fit lads nice gear  these scally lads n trainers would get it
385,3,0,3,0,0, hell yeah bro  fuck yeah sexy scally lad in hot gear
386,3,0,3,0,0, helping out a mate  i love scally play fuck yeah
387,3,0,2,1,0, lads being lads  fuck yeah i love scally lad action hot trainers too
388,3,0,3,0,0,twotone next year bitches is gonna be like you gotta promise you wont expose me 128514128514128557
389,3,0,3,0,0, 8220 so hot rt  lick it bitch  fuck yeah eat that trainer u dirty fucker
390,3,0,3,0,0, 8220cincokilby yall think celebrity pussy different from the locals 1285148221 yeah meghan goods is
391,6,0,2,4,0,yongguk i saw an ajumma walk out in the beginning saying wow this is so trash that i cant even listen to it 128514 lmaoo
392,3,0,3,0,0, need these sox  fuck yeah i love a kinky scally lad w rank sox and sneaks
393,3,1,2,0,0, i dont ever expose females like that thats childish bitch nigga shiiii
394,3,0,3,0,0,   yassstrys new things with bestfriendbitch who do you love
395,3,1,0,2,0, dude remember this wop video   omg where did you find that
396,3,0,2,1,0, thick raw fuck  damn his man pussy is getting a workout
397,3,0,0,3,0, rawr rt  my sexy french scally i love him frenchscally  sexy scally woof woof
398,3,0,3,0,0, nothin in life is free some of you bitches need to write that on ya panties128557128514
399,3,0,3,0,0,  if one of you bitches want some of my burrito u can catch me at potosino huh haha
400,3,1,2,0,0, niggas whole hoes out here cuz couldnt had said it better128588
401,3,0,3,0,0, hardcore way to eat mac and cheese1 boil water 2 snort cheese powder3 drink boiling water 4 fuck bitches
402,3,0,3,0,0, yourenotmytype if my fade is perpetually fresher than yours thats a real ass bitch rite there
403,3,0,3,0,0, annoying bitch that i love  judyanns so pretty
404,3,0,3,0,0, lmao bitch got on some huggies
405,3,0,3,0,0, hi bitch no bitchbye bitch 
406,3,0,3,0,0, does he look like a bitch capacitor
407,3,0,3,0,0, chase money 128176 not 128581 hoes 128111 12817512817558399583995839958399
408,3,0,3,0,0, cant stand a i dont know what i want ass nigga 128564 bitch
409,3,0,3,0,0,  shorts im on my way  love a chavhot sexy scally fucker
410,3,1,2,0,0, these newly gay bitches dont kno how shit works
411,3,0,3,0,0, when a bitch dont want a real job they just become strippers lol lol
412,3,0,3,0,0, awww meat meat in his feelinsi ainn n my feelings bitch
413,3,0,2,1,0, i want snake bites  my industrial piercin amp a tattoodem hoe accessories dea 1280641280641280569749
414,3,0,0,3,0, baby albino 128034  
415,3,0,3,0,0, these hoes aint loyal
416,3,1,2,0,0, yassssss ordered chinese 128079 bitch you just ate tacos you fat fuck
417,3,0,3,0,0, i made that bitch lunch  bitches love lunch
418,6,2,4,0,0,a no brainerbut as soon as this bitch gets rich in political power her views will changepolitical whores 
419,3,0,3,0,0,a pussy a day keeps the devil away 
420,3,0,3,0,0,aint that about a bitch what does that mean
421,3,0,3,0,0,all these bitches want a baby i dont want no children
422,3,0,2,1,0,and bitch you must be lost 128514128514
423,3,0,3,0,0,baby i like being on your left side no bitch you cant be there cuz the street on that side and twitter said i aint real if you do
424,6,0,1,5,0,bae sounds like such a ghetto word use something else
425,3,1,2,0,0,batter the wee cunt jewis y cos he fucked my ex emma isnt battering the girls ive nailedive moved onstop being a pussy n do it urself
426,3,0,3,0,0,bleed out hoe alexa
427,3,0,3,0,0,boolin in the bando wit a few bitches
428,3,0,0,3,0,brownies for my brownie i love this movie 128517
429,3,0,3,0,0,but i need a bad bitch thats hotter than me might be the realist shit partynextdoor ever said thats how i be feelin everyday
430,3,1,2,0,0,by the way we do punch bitches
431,3,0,3,0,0,caesar is home rt  8220  so much this bitch looks like lets start with ape shit8221128557128557
432,3,0,1,2,0,chinese maverick we were communicating comrade  u know giving the imperialist yanks the birdie 
433,3,0,3,0,0,dad say hi to my snapchat dad 999665039999665039 duces bitch 128514128514128553128553
434,6,0,5,1,0,do you believe these hoes are not in fact loyal i disagree with that i do believe they are in fact the loyalest bunchthese hoes
435,3,0,3,0,0,dont know no ugly bitches dont know no broke niggasgates
436,3,0,3,0,0,dont make me make you fall in live with a nigga like meee the birds 1amp2 are my favorite songs by weeknd
437,3,2,1,0,1,dont worry about the nigga you see worry about the nigga you dont see dats da nigga fuckin yo bitch
438,3,0,3,0,0,dont you ever give my pussy away you keep it tight alright
439,3,0,3,0,0,dropped a stack cause bitch im on song called dopedownload the mixtape here 
440,3,0,3,0,0,dumb bitches do dumb things
441,3,1,2,0,0,eat the pussy like a real nigga hungry
442,3,1,2,0,0,eff it lets go after the cripple 
443,3,0,2,1,0,everything look better with a bitch next to it
444,3,0,3,0,0,facto  who cares if you a hoe when your ass looks like this 
445,3,0,3,0,0,for every bad bitch there is a nigga tired of fucking her
446,3,0,3,0,0,foreign chick no lie man that bitch beautiful
447,3,1,2,0,0,fresh nigga so you kno i need a clean bitch who kno im working cuz i wanna see my team rich 
448,3,0,3,0,0,fuck 50 i make my own rules suck my dragon balls bitch call me goku
449,3,0,0,3,0,generate ascii boxes with nodejs all i see is the ability to bring flappybird in node via ascii tubes and bird  
450,3,0,3,0,0,get me that shit bitch you is fine bear
451,3,1,2,0,0,get your ass back to detroit ya fuckin wigger
452,3,0,3,0,0,girls that i dated its okay i aint mad yo unless you stabbed me in the heart no love hoe
453,3,0,3,0,0,how do you know my twitter password bitch please
454,3,0,3,0,0,have you seen my shows have you seen my hoes if i wasnt hot would they be so thick
455,3,0,3,0,0,he a bitch for hitting that hoe 128514128514128514128514128514128514128514128514128514
456,3,1,2,0,0,he married to a white woman lucky sumbitch  uncle ruckus
457,3,0,2,1,0,he wanna be my nigga but im just trinna be his savings account 128553 128514128557128514128557 omg imma funny ass bitch man but thats real shit 128175
458,3,0,3,0,0,her great grandmas a hoeher grandmas a hoeher moms and a hoe and shes a hoe its a long line of hoes grandpa carl everyone
459,3,3,0,0,1,hey go look at that video of the man that found the kidnapped girls in ohiowhat a nigger  shitmybosssays
460,3,0,3,0,0,hey pussy you still there
461,6,0,2,4,0,how about we draft all those gungho folks and send them to afghanistan or other war zones so they can show their 
462,3,0,3,0,0,how hotter than is it a bitch
463,3,0,3,0,0,how u talking to hoes bout bro n em why you talking to hoes bout bro n em
464,3,0,3,0,0,how you doing crazy bitch is hilarious
465,3,1,2,0,0,i know my shoes dirty as fuck whatever bitch you dont have to calllike negro one of the first things they look at is shoes dog
466,3,0,0,3,0,i am a thrill billywith a hillbilly heart  hahahahaha jesus murphy
467,3,0,3,0,0,i call him my bitch 
468,3,0,3,0,0,i cant handle no liquor but these bitches cant handle meeedd  chief sosa
469,3,0,3,0,0,i dont chase after dudes i chase after bitches  edgar bautista
470,3,0,2,1,0,i dont love these hoes baby its me and you forever
471,3,0,3,0,0,i dont even need a picture of tamar that bitch is beat in every picture128514128557128514128514128514
472,3,0,3,0,0,i dont have hoes 128564
473,3,0,1,2,0,i found a new way to chug you have to open your mouth alot shitallysays
474,3,0,3,0,0,i fucking hate that bitch so much i wanna smack her in the face then tongue kiss her
475,3,0,3,0,0,i got a bitch set it off like jada picketqueen latifah you riding round with your nieces bitch you titi
476,3,0,3,0,0,i got a sister she told me stop calling women bitches
477,3,0,3,0,0,i guess this is the night bitches die stewie is that nigga
478,3,0,3,0,0,i had a bitch that had a bitch had the bitch eating halibut   freshrhymes jerksquad slowstir
479,3,0,3,0,0,i have this ladyloveshes married but i still wanna bang hershe wont have sex with mewhat a bitch a troubadour probably
480,3,0,3,0,0,i heard you was looking for candy man bitch
481,3,0,3,0,0,i hope you dont get mad ladies i only call you bitches bitches bc i dont know your names individually katt williams 
482,3,0,3,0,0,i just got a number 3 im a bitch boy
483,3,0,3,0,0,i know that shit eatin grin you either just fucked the girl of your dreams or you sold a car we know youre a faggot whatd you sell128514
484,3,0,3,0,0,i only be with older men cause theyre more maturethat supposed to fool us bitch
485,6,0,6,0,0,i prolly leave up out this bitch with my cups in my hand and yo hand in my other hand
486,3,0,3,0,0,i said i dont like it it tastes like wolf pussy what how do you even know what that tastes like
487,3,0,3,0,0,i taught myself how to eat pussy and cut my own hairi taught myself how to eat pussy hair128514name the movie 128514
488,3,0,3,0,0,i used to dress up like a cop toooh reallyyeahright after 911mad pussyreallyyesill never forget
489,3,0,3,0,0,i went to jail for a flock amp came home wit a strike you went to jail as a bitch came home as a dike 
490,3,0,3,0,0,i will fuck u where u stand u dizzy bitch two unique amp separate phrases i overheard a relative saying when i was younger
491,3,0,3,0,0,i woke up like thi bitch go back to bed
492,3,0,3,0,0,i would rather you call me bitch than sir my manager
493,3,0,3,0,0,ill beat on that pussy so hard
494,3,0,1,2,0,ill slit your throatneck 
495,3,1,2,0,0,im a funky ass honkey   s shout out to  tonight before cabaret 128514 jt2020tour
496,3,1,2,0,0,im comparing kfc to the pussy maxoff5
497,3,0,3,0,0,im downloading you a new personality and ordering you a new face you bitch i love you goddamn it axl rose yelling at his sex robot
498,3,0,3,0,0,im feelin like malcolm in the middle these bitches surround me they cant miss em
499,3,0,3,0,0,im gonna piss on your dimple  stop wasting prayers on trash teams lol
500,3,0,3,0,0,im probably your main bitch chocolate dipped cinnamon apple
501,3,0,3,0,0,im sick of his shit man  sit his bitch ass im fed up bro rt  geno threw yet another pick smh
502,3,1,2,0,0,im sorry i fucked yo bitch but she really dig a nigga 
503,3,0,3,0,0,ibs irritable bitch syndrome
504,3,0,3,0,0,if you love her then hide yo bitch so youll keep shorty
505,3,0,3,0,0,if you talk back to me you aint getting no pussyme 
506,3,1,2,0,0,if youre a bad bitch put your hands up high every girl in the room starts waving there hands around
507,3,1,2,0,0,imma tie that bitch up in the basement and donkeyfuck her ass for two weeks straight hahahahahahahahaha 50centmovie beforeiselfdestruct
508,3,0,3,0,0,in my mindgotta be the dumb hoe anthem
509,3,1,0,2,0,is that an albino mexicanno dad hes asian
510,3,0,3,0,0,it takes a true directioner to accept larry you know what bitch its fans like you that make the boys cry thankyoupaulforconfirminglarry
511,3,1,2,0,0,its allegations were u in the bedroom did u see it words of a naive amp blind bitch we know ur husband cheated on u ramona is dumb
512,3,0,3,0,0,its never too late to tag a bitch 
513,3,0,2,1,0,its the dykes hunter dyke with a dyke 
514,3,1,2,0,0,julia roberts youre a ho  nottinghill
515,3,0,0,3,0,just follow the yellow brick twitter
516,3,0,3,0,0,lmfaoooooooooooooooooo brooks if your pussy is good but my mama don8217t like you guess who gotta go823082308230my mama
517,3,0,1,2,0,lol cripple  wendy davis rt  scientists create remotecontrolled chick to study shy penguins 
518,3,0,2,1,0,lets do nips ahoy and spank me maybe
519,3,2,1,0,1,lets kill cracker babies wtf did i just hear wow
520,3,1,2,0,0,like correct me if im wrong but doesnt pimpin involve smackin bitches for money
521,3,0,3,0,0,lmao  128514128514 rt  pound cake look like pussy 128514 
522,3,0,3,0,0,lmao lo the drose adidas are lighter than my phone  shit is retarded
523,3,0,1,2,0,mam ren233e doet in haar rol net of ze ongesteld is wat is ongesteld van dat soort vragen waar je denkt hoe leg ik die weer uit
524,3,0,3,0,0,maybe she wants to be more than your friend or maybe shes a stupid bitch you never know until you make her cum 128514128514128514
525,3,0,1,2,0,mine plays dmx and kirk franklin smh justcallmebrit well my neighbors are ghetto  they get up at like 5am and beat their kids
526,3,2,1,0,1,my grandma used to call me a porch monkey all the time come to think of it she did refer to a broken bottle as a nigger knife 128563
527,3,1,2,0,0,my momma told me to tell you to mind yoooo damn motha fuckin business you 22 not knowin what it is bitch
528,3,0,2,1,0,my nips are freeeeezingand thats not okay because theyre slicing through my bra128514
529,3,0,3,0,0,my twitter was hacked  im too pussy to admit that i said it and now i want to act like i never said it
